blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
21408348,1734270875,0xd0a3940862394fe398f28c2397cd611024ab4731c13397c7862ced3269ddda26,408,0xc90f758e7397654834d072f14fa82af233c7d7bf84c2bcf1cb6510bf429436ba,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb2c9444d04c92b485fd0958039bc66e0cf0ee515,0,USDC,USDC,6,140,63202,9690243322,62386,14272043,deprecated,1165866
21408352,1734270923,0x02e45dc7ae2cc0cac4b423ee9ddd287ed3720c8ca3ed0cdbe93cad1f7af2f746,0,0xb1b91cbcdce71edccc1990d58789532eb3f373c89ee4011a31c781f163adb319,0xb2c998f214830f1ca13dd65de5a21d3b603ee515,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,10000,USDC,USDC,6,157,45705,9076202936,40336,16323103,deprecated,1165862
21414330,1734343079,0x0cb0b54b4ec09140fc0eabd4ea3ad066872c53d2aa3fdd5b5f73a4c12a223730,83,0x489fd6e0fd51cbea469aa2cc2e880f720eca35052d0a4c8f808203fba7e1acbe,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x52f95a875509bf25954743db9369a4474efff89c,2700000000,USDC,USDC,6,134,151226,11662633959,148877,10922110,deprecated,1159884
21414330,1734343079,0x0cb0b54b4ec09140fc0eabd4ea3ad066872c53d2aa3fdd5b5f73a4c12a223730,83,0x489fd6e0fd51cbea469aa2cc2e880f720eca35052d0a4c8f808203fba7e1acbe,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,6999000000,USDC,USDC,6,134,151226,11662633959,148877,10922110,deprecated,1159884
21414330,1734343079,0x0cb0b54b4ec09140fc0eabd4ea3ad066872c53d2aa3fdd5b5f73a4c12a223730,83,0x489fd6e0fd51cbea469aa2cc2e880f720eca35052d0a4c8f808203fba7e1acbe,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5499000000,USDC,USDC,6,134,151226,11662633959,148877,10922110,deprecated,1159884
21414330,1734343079,0x0cb0b54b4ec09140fc0eabd4ea3ad066872c53d2aa3fdd5b5f73a4c12a223730,83,0x489fd6e0fd51cbea469aa2cc2e880f720eca35052d0a4c8f808203fba7e1acbe,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6666000000,USDC,USDC,6,134,151226,11662633959,148877,10922110,deprecated,1159884
21414330,1734343079,0x0cb0b54b4ec09140fc0eabd4ea3ad066872c53d2aa3fdd5b5f73a4c12a223730,83,0x489fd6e0fd51cbea469aa2cc2e880f720eca35052d0a4c8f808203fba7e1acbe,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00546b3427216da431e0cc994a1264a6c55f8f59,499000000,USDC,USDC,6,134,151226,11662633959,148877,10922110,deprecated,1159884
21414908,1734350051,0x5c866d165640782a0208ffaaef32a5e6164048eec410abd6b061864c3a83df01,271,0x5d7f6d0c56de07d480dc2c65c5291d5c5fec1491d539373f7e3861beb23e222a,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x270263b480d1354ab6a44ed5c6b505347b0f86eb,250000000,USDC,USDC,6,88,84189,14986214205,83276,14325365,deprecated,1159306
21435029,1734592715,0x22f35a169360b4196e62b6718ccf711951f99c1b033d2bdc295ede884aec8ea4,86,0x9b37ddfcbda79f161301ecb98237bdd5380545b5939c5405348fc116ffc054f9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x85064fe59541675565dba8b7c85d4c2fd6618617,670000000,USDC,USDC,6,89,98516,11012235577,96582,8372101,deprecated,1139185
21451784,1734794951,0x2f2beafded3e012170f7c4a69ae455c01fd43bc17ce43d69906b250946fd50fd,176978,0x88472a1d615861f66f6132c019b3f2b186b57da5e8bdce558d9dc8b27fa9c7dc,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,149866661968,USDC,USDC,6,186,188561,8632448461,149579,21002063,deprecated,1122430
21451806,1734795215,0xa7066eba9d730df54c19b19b92a4e9e9544390d4152afedd026ba88f25594228,88,0x39f5720a635825b762e4c28e47712ad48cd2c3a2843ebbd44a2bef66f3169599,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a691aa950c4071b9d288d7e76535067a58b6923,10000000,USDC,USDC,6,11,80356,9414328753,79458,1600572,deprecated,1122408
21452143,1734799271,0x131f90b363df2e2b90ea6520f7e0c5b15b942f680cb9ad8ebe8adfc7b3392c71,89,0xbc84b919879ee4460dc6961b65450558863c5e669968dfe9c32d4c0be2b96b6e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x4a691aa950c4071b9d288d7e76535067a58b6923,49990000000,USDC,USDC,6,80,80392,9359547021,79494,6134564,deprecated,1122071
21463993,1734942527,0x22accfbe9dccbc28f2c598f8b1691e591f3fe39da41486fbb6c51b431449f2a2,90,0x2816eb0932fb622a80dca16c80ef07468b15003d92be5c4fdeeaafb640f4cafb,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b464929a7c7c9f59335211a0f699667322b4f14,49298460000,USDC,USDC,6,140,110328,4812555447,108301,11076934,deprecated,1110221
21463993,1734942527,0x22accfbe9dccbc28f2c598f8b1691e591f3fe39da41486fbb6c51b431449f2a2,90,0x2816eb0932fb622a80dca16c80ef07468b15003d92be5c4fdeeaafb640f4cafb,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b464929a7c7c9f59335211a0f699667322b4f14,42247520000,USDC,USDC,6,140,110328,4812555447,108301,11076934,deprecated,1110221
21565291,1736164931,0x1ac23244ee055d419a6d352869e1148efbd8f0f6406b55840bfae5a8be7a39e9,95,0xf97f90e44ebe771e907711e612d70dc7875b20a2b32c142bd0a2ec7a14984d8f,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3c6955598fee20efa798551ee9ddcba8c21d429f,500000000,USDC,USDC,6,68,98504,9864471472,96570,5363786,deprecated,1008923
21571458,1736239199,0x3c7deb8e440d07a44281aa6c6a617712ee07370a9a010d43f169db7dad855ede,96,0x8a1643208fb5de03c1081104f12539411d6bc83f39398c4a7ab46cc0e3eaf508,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xcd178b2bd1232277f4287c8b88f0b2f9badc77c1,1200000000,USDC,USDC,6,132,98504,5643672485,96570,12776409,deprecated,1002756
21615079,1736765507,0x126f6fcb782b8551f5611162f6b81a38beba957ae80c192d6f77cbd8d0ad608a,100,0x4ae654670201d2248f3dbc48902da60ec4c6b3993d64632ad121aa0c094d165e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x302f1ec46029a00457b1929c1aa5610471e9c682,5090290000,USDC,USDC,6,87,127246,10683046258,125086,8192065,deprecated,959135
21615079,1736765507,0x126f6fcb782b8551f5611162f6b81a38beba957ae80c192d6f77cbd8d0ad608a,100,0x4ae654670201d2248f3dbc48902da60ec4c6b3993d64632ad121aa0c094d165e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,2320690000,USDC,USDC,6,87,127246,10683046258,125086,8192065,deprecated,959135
21615079,1736765507,0x126f6fcb782b8551f5611162f6b81a38beba957ae80c192d6f77cbd8d0ad608a,100,0x4ae654670201d2248f3dbc48902da60ec4c6b3993d64632ad121aa0c094d165e,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x09b1f8f5a029516c478c482b712cbdc81b3b097e,3035000000,USDC,USDC,6,87,127246,10683046258,125086,8192065,deprecated,959135
21629425,1736938583,0x2c56903d7124cbb30513b5dc2f7e989775adf15c21be645aedeff90276723501,35459,0x401d5af4d249814ce61d4e16b990706a06c0a8e350b25519b215c7566dae3638,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,99860996126,USDC,USDC,6,31,469982,2730882904,228387,4705300,deprecated,944789
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x24c254e27b7d5a73e40059f331a0042c0da0b176,10000000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,21636550000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x52f95a875509bf25954743db9369a4474efff89c,5400000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5500000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xfed9c910984c2e7a5763d26d1bb2af0056b5b1e2,10500000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00546b3427216da431e0cc994a1264a6c55f8f59,1000000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630851,1736955791,0xdde3d406f8492d7e8acc9ef30f913f7aec9b6571e70b124591671bdd680eaec2,102,0x4f75ed1b5557da74c12892902789d3a6ff1212d59e10e69c715088420ca1a5b9,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,59,385700,15706208618,374432,8179692,deprecated,943363
21630892,1736956283,0x75c428a2fd0f0d5e7b98c632935389658bcd126ff9530f34efd8723627518073,103,0xeaa28423089379bd8e309ce792128777bd207191b3c5511db384063b3485fee1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000000000,USDC,USDC,6,81,84177,18107180847,83264,7360669,deprecated,943322
21636018,1737018107,0xd9ac7661a826a6cbd127f3304b52d326b7b30c40f344d98d792a62f0867ea010,104,0x5b7dad3725b9661bab4ac60a4eda97b21bbaedc4096f0b93033c60c78242de6d,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00546b3427216da431e0cc994a1264a6c55f8f59,1000000000,USDC,USDC,6,79,132353,7441595242,130153,8511356,deprecated,938196
21636018,1737018107,0xd9ac7661a826a6cbd127f3304b52d326b7b30c40f344d98d792a62f0867ea010,104,0x5b7dad3725b9661bab4ac60a4eda97b21bbaedc4096f0b93033c60c78242de6d,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x85064fe59541675565dba8b7c85d4c2fd6618617,800000000,USDC,USDC,6,79,132353,7441595242,130153,8511356,deprecated,938196
21636745,1737026879,0x8764a57dc741e1d2e41f8257ffffbc062b9eafdebc1fc6ef6fa8634cf0c7706c,105,0x246d0fa9e0fe6743b4f3f03696ecbb1719a15fc361d20422e6a70ea2e9ae3e69,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b464929a7c7c9f59335211a0f699667322b4f14,25537450000,USDC,USDC,6,30,98528,6568897939,96594,5429220,deprecated,937469
21637034,1737030371,0xa7fdc8a39e00e4dfffa918b44b497b0c8dece7f10e723b8365ed0c601170bcd8,106,0x9be85be37013d9c34f34f775363b71c1d287fe48e881c44f3640d053d6ede078,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x7b464929a7c7c9f59335211a0f699667322b4f14,33622060000,USDC,USDC,6,183,102364,9659356247,100400,17506096,deprecated,937180
21679767,1737545747,0x215f9dbcf9784e3ca592d44bacb5c378628b8d92e69453c836e658689c7730e2,211706,0x53f5f5c7051a3f52fb72a0f6aa336f1da07accdf99530659a33f5e59269d3a70,0x555ce236c0220695b68341bc48c68d52210cc35b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,224806722740,USDC,USDC,6,24,188561,8053235960,149579,3761666,deprecated,894447
21679813,1737546299,0xc47acf718ca0d7bc395101d6e1b68d1a3318012e38e312895d773e6a0ecddc12,108,0x9f331dde8e4f9dfde1540a3e4c02ed54e8d40b5bf5d4dfe4db30f0410647e358,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x24f18cb03dab50586f7663722c25e9921de32c8f,25000000000,USDC,USDC,6,33,80380,10880994945,79482,7458606,deprecated,894401
21714556,1737965171,0x0532bbbbb1677e4c6033b365c16571840efba336b4f160e7f5a88fdfd32fec26,30022,0x6c49ccc4acc53fa68d10897bc2d851adf540588165e85fa33b338fef0e7ead9b,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x9008d19f58aabd9ed0d60971565aa8510560ab41,20000000000,USDC,USDC,6,4,2564346,11366999166,1241454,1775440,deprecated,859658
21729535,1738145855,0x68d1610e07175c222eca64c6b04fa9aa534cb5323f3d24bc1e0189b53a9838d3,118,0x6cd116622fd69b01cea2333c1d0e489b6081f408273b8e4b92a63f22ecc40daa,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x69b8f9e950d1ac7a1cf21028cc25bf5edac24f33,998000000,USDC,USDC,6,87,102340,2172428759,100376,5837301,deprecated,844679
21779819,1738752767,0xebf67ab624d557cb83f172d68b4386795f6cfd08c7f2df7898533327dd1e04b2,120,0x3d9fb28e97aac9084cc9c01326472d3f31c0d6fdc2100b7f56a905b940d7baab,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,1363000000,USDC,USDC,6,58,115142,2000000000,113077,5315811,deprecated,794395
21779819,1738752767,0xebf67ab624d557cb83f172d68b4386795f6cfd08c7f2df7898533327dd1e04b2,120,0x3d9fb28e97aac9084cc9c01326472d3f31c0d6fdc2100b7f56a905b940d7baab,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5319f2b11aef28a8bdd96ff2dc9c7040960d4ad9,3000000000,USDC,USDC,6,58,115142,2000000000,113077,5315811,deprecated,794395
21816509,1739195207,0xa0d67585de63e07d450c3cf1a49ccda65f126c11ca8784130e01fe9cbc01fa7c,122,0x7a6d8865a7dbc43db71e6df1d515f72f59a6a8dbe970422202dd2823cd783ce1,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xf2d414978fa3b4e65d8b936624fa7cbb568d30ee,3000000000,USDC,USDC,6,165,80368,1725479405,79470,19519164,deprecated,757705
21829709,1739354843,0xa954df030bf50228c0a5329cc417f87fd8a1372458974ca4703ed54582c768c7,123,0x7feca65ceb95447115c0df831439ec085080b8f56310ccffc3cffd142f3fc155,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,1113000000,USDC,USDC,6,26,98516,1285670348,96582,8824273,deprecated,744505
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3063f51378fb862bc040408b39851a938b1bfe39,21983890000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x20bf7dc4b28c1d7e0c0bc8f48d310d724743b9ad,10000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2305a370e186a87f3dffd08c9a0b1f31e9520249,6000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x52f95a875509bf25954743db9369a4474efff89c,5400000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,7000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeca125df0b31df4e0988b58ad15588f0137cd70b,5500000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb2c9e2db56fc26053d3ea1f40988d6b6fadce515,6667000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0f6889f7de048f0c913e919cbe8e7aa4a55c48b1,6000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00546b3427216da431e0cc994a1264a6c55f8f59,2000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x21516572cf3c12054f9e612788b20bea1a6bfa0a,8000000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x85064fe59541675565dba8b7c85d4c2fd6618617,800000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21845478,1739545487,0x5eab5cff0a999e1aadbdfe4486c20a5a0b2ea846626d2cb1a1a06761d6eec0b1,124,0x3baa4be57ff829ecdde13b0b47d5f45ebe818256e2bbda8c31191802013def59,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6b4af06798a8c85e8c5effd69b112623e97fd3,4800000000,USDC,USDC,6,100,392357,2526171296,380933,10738031,deprecated,728736
21864755,1739779031,0x17ce400be8d151c64df6b2820697491d92a46d8d3520441263cf3f6e0dc17f78,125,0x28a7667674c8ef56135ca225fa172597f92926d570d45706d2ee5d93f0ee0842,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa5703ccc6d7f376f7b482bd98a58647ca3f316e4,717000000,USDC,USDC,6,88,80380,694672620,79482,12365671,deprecated,709460
21864762,1739779115,0x1583133091db30499742581847e5023f4a67e8c402534b81eddb3d4cf852b28b,1725,0xf5ec048b769a65f1833c7a00bcd04f9e9b6735cc0a6e6daecad3d71faa3c4ba2,0xe11a3c6d20b464c77ca7dbe8cf9e83c91dd337be,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa578e2abd802cf29cb02d3d0077cd54a86d316e4,0,USDC,USDC,6,42,610269,2399590476,604306,4298518,deprecated,709453
